timestamp,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback
1.76217e+09,-0.0886383,0.115461,-0.989349,-12.8943,-0.638345,0.0590113,0.061849,0.0601464,0.0590113,0.061849,0.0601464,57,3072,0.0185547,0
1.76217e+09,-0.0773139,0.0873936,-0.993169,-9.86897,-4.70447,0.0998281,0.0365691,0.0745245,0.0998281,0.0365691,0.0745245,33,3008,0.0109707,0
1.76217e+09,-0.0836814,0.0592397,-0.99473,-6.00895,-5.25713,0.0759392,0.0694444,0.0733413,0.0759392,0.0694444,0.0733413,57,2736,0.0208333,0
1.76217e+09,-0.0752288,0.0130742,-0.997081,-1.15384,-5.55717,0.0372602,0.0686416,0.0498128,0.0372602,0.0686416,0.0498128,57,2768,0.0205925,0
1.76217e+09,-0.0411033,-0.0286271,-0.998745,3.34519,-2.36507,0.0356889,0.0598527,0.0453544,0.0356889,0.0598527,0.0453544,52,2896,0.0179558,0
1.76217e+09,-0.0571981,-0.0635813,-0.996336,7.79895,0.620939,0.0408705,0.0646552,0.0503844,0.0408705,0.0646552,0.0503844,54,2784,0.0193966,0
1.76217e+09,-0.029408,-0.0751801,-0.996737,10.3168,4.23395,0.097,0.060562,0.0824248,0.097,0.060562,0.0824248,50,2752,0.0181686,0
1.76217e+09,-0.036018,-0.0797525,-0.996164,11.8102,6.19956,0.135073,0.0708061,0.109366,0.135073,0.0708061,0.109366,52,2448,0.0212418,0
1.76217e+09,0.0160058,-0.0743146,-0.997107,11.3349,9.39208,0.174194,0.031002,0.116917,0.174194,0.031002,0.116917,25,2688,0.0093006,0
1.76217e+09,0.00899278,-0.0992518,-0.995022,12.2136,9.53618,0.186081,0.0347222,0.125537,0.186081,0.0347222,0.125537,27,2592,0.0104167,0
1.76217e+09,0.00848892,-0.0855991,-0.996293,11.5748,9.13043,0.173364,0.0336826,0.117491,0.173364,0.0336826,0.117491,27,2672,0.0101048,0
