scan_id,timestamp,pos_x,pos_y,pos_z,GT_nx,GT_ny,GT_nz,num_neighbors
024,1783000592.378182888,1.580653784,-11.483998845,4.886339552,0.010366284,0.005966426,0.999928468,70
025,1783000592.428128004,1.610615670,-11.377584607,3.895370346,0.028337577,0.004802485,0.999586874,68
026,1783000592.478193045,1.442858754,-11.482743289,4.322272998,0.028337577,0.004802485,0.999586874,68
027,1783000592.527749062,1.392708113,-11.477183641,4.295151292,0.028337577,0.004802485,0.999586874,68
028,1783000592.577764988,1.480630680,-11.442557612,4.846084755,0.010366284,0.005966426,0.999928468,70
029,1783000592.628177881,2.075951790,-11.464048202,4.599808470,0.028337577,0.004802485,0.999586874,68
030,1783000592.677964926,1.423182939,-11.512693715,4.380022121,0.028337577,0.004802485,0.999586874,68
031,1783000592.727766037,1.691498179,-11.473617990,4.819256283,0.028337577,0.004802485,0.999586874,68
032,1783000592.777995110,1.319887686,-11.399271396,4.681458998,0.028337577,0.004802485,0.999586874,68
033,1783000592.828192949,1.519521611,-11.465321020,4.302433967,0.028337577,0.004802485,0.999586874,68
034,1783000592.877989054,1.360410949,-11.451148088,3.786591715,0.028337577,0.004802485,0.999586874,68
035,1783000592.927831888,1.247104855,-11.488052101,4.551676851,0.028337577,0.004802485,0.999586874,68
036,1783000592.978234053,1.329973293,-11.295887609,4.285878494,0.028337577,0.004802485,0.999586874,68
037,1783000593.028014898,1.343687871,-11.439895306,4.258000608,0.028337577,0.004802485,0.999586874,68
038,1783000593.078000069,1.343824343,-11.563718033,4.798202797,0.010366284,0.005966426,0.999928468,70
039,1783000593.128016949,1.956441409,-11.545081379,4.892391647,0.028337577,0.004802485,0.999586874,68
040,1783000593.178035021,1.426213747,-11.543156139,4.169293235,0.028337577,0.004802485,0.999586874,68
041,1783000593.228290081,1.130298061,-11.471802644,4.398668565,0.028337577,0.004802485,0.999586874,68
042,1783000593.278075933,1.380566292,-11.571982451,4.277332910,0.028337577,0.004802485,0.999586874,68
043,1783000593.327852011,1.761560184,-11.451927886,5.101346787,0.010366284,0.005966426,0.999928468,70
044,1783000593.378051043,1.632124051,-11.700117553,4.499406747,0.028337577,0.004802485,0.999586874,68
045,1783000593.427892923,1.952429705,-11.632103689,4.730580822,0.028337577,0.004802485,0.999586874,68
046,1783000593.477549076,2.157861420,-11.519113867,4.495006329,0.028337577,0.004802485,0.999586874,68
047,1783000593.527321100,0.902080167,-11.570706866,3.981051537,0.028337577,0.004802485,0.999586874,68
048,1783000593.577662945,0.810471370,-11.657017883,4.061492617,0.028337577,0.004802485,0.999586874,68
049,1783000593.627434969,1.645162277,-11.467509005,4.390723326,0.028337577,0.004802485,0.999586874,68
050,1783000593.677308083,1.510929965,-11.428602740,4.088579133,0.028337577,0.004802485,0.999586874,68
051,1783000593.727555037,0.988361728,-11.464742404,4.107099620,0.028337577,0.004802485,0.999586874,68
052,1783000593.777545929,1.688848102,-11.571843934,4.306899560,0.028337577,0.004802485,0.999586874,68
053,1783000593.827909946,1.928203968,-11.596862870,4.660667379,0.028337577,0.004802485,0.999586874,68
054,1783000593.877716064,1.623455951,-11.592356015,4.564525795,0.028337577,0.004802485,0.999586874,68
055,1783000593.927946091,1.602150954,-11.652118810,3.819973813,0.028337577,0.004802485,0.999586874,68
056,1783000593.977947950,1.413676075,-11.678598830,3.772020947,0.028337577,0.004802485,0.999586874,68
057,1783000594.027383089,1.860361245,-11.661528077,3.480367218,0.028337577,0.004802485,0.999586874,68
058,1783000594.077555895,1.228569061,-11.686447960,3.915889289,0.028337577,0.004802485,0.999586874,68
059,1783000594.127604008,1.883646711,-11.526789102,4.224014608,0.028337577,0.004802485,0.999586874,68
060,1783000594.177418947,1.184014797,-11.469502966,4.140016190,0.028337577,0.004802485,0.999586874,68
061,1783000594.227612019,1.654513347,-11.469025289,3.656319023,0.028337577,0.004802485,0.999586874,68
062,1783000594.277493000,1.297783460,-11.575435092,4.389305896,0.028337577,0.004802485,0.999586874,68
063,1783000594.327636003,1.454284856,-11.663885143,4.673642130,0.028337577,0.004802485,0.999586874,68
064,1783000594.377727985,1.176801511,-11.636521811,3.738126044,0.028337577,0.004802485,0.999586874,68
065,1783000594.427645922,1.152013441,-11.577227888,4.123669204,0.028337577,0.004802485,0.999586874,68
066,1783000594.478027105,0.906344328,-11.523304763,3.934671791,0.028337577,0.004802485,0.999586874,68
067,1783000594.527858973,1.780705905,-11.486368176,4.640765854,0.028337577,0.004802485,0.999586874,68
068,1783000594.578021049,1.419419623,-11.661089929,4.427791804,0.028337577,0.004802485,0.999586874,68
069,1783000594.628041983,1.779837374,-11.776037596,4.425747107,0.028337577,0.004802485,0.999586874,68
070,1783000594.678061962,1.842563815,-11.607893933,5.110160183,0.010366284,0.005966426,0.999928468,70
071,1783000594.727508068,1.098476275,-11.217565980,4.539295093,0.028337577,0.004802485,0.999586874,68
072,1783000594.777692080,1.753705748,-11.105205100,4.456741937,0.028337577,0.004802485,0.999586874,68
073,1783000594.827522039,1.078741132,-11.148499689,4.153147879,0.028337577,0.004802485,0.999586874,68
074,1783000594.877867937,1.053619664,-11.132787673,4.285547970,0.028337577,0.004802485,0.999586874,68
075,1783000594.927695036,2.388419163,-11.321515283,4.367095812,0.028337577,0.004802485,0.999586874,68
076,1783000594.977868080,1.176359050,-11.202836841,4.260565841,0.028337577,0.004802485,0.999586874,68
077,1783000595.027714014,1.816831140,-11.099318717,4.296437564,0.028337577,0.004802485,0.999586874,68
078,1783000595.077549934,1.279078412,-11.120562990,4.474507176,0.028337577,0.004802485,0.999586874,68
079,1783000595.127885103,2.125082954,-11.005144954,4.568124183,0.028337577,0.004802485,0.999586874,68
080,1783000595.177531004,2.099563704,-11.098686084,4.257554816,0.028337577,0.004802485,0.999586874,68
081,1783000595.227618933,2.014822101,-11.197986698,5.138588897,0.010366284,0.005966426,0.999928468,70
082,1783000595.277924061,1.802035513,-11.186822767,4.791052488,0.028337577,0.004802485,0.999586874,68
083,1783000595.327771902,1.465512603,-10.863099363,4.122507894,0.028337577,0.004802485,0.999586874,68
084,1783000595.377774000,1.747369661,-10.872731248,4.154665045,0.028337577,0.004802485,0.999586874,68
085,1783000595.428216934,2.914058490,-10.514086416,4.771855869,0.028337577,0.004802485,0.999586874,68
086,1783000595.477591038,2.372183263,-10.090199650,5.146679569,0.010366284,0.005966426,0.999928468,70
087,1783000595.527817965,2.844068600,-9.441682720,5.532152515,0.010366284,0.005966426,0.999928468,70
088,1783000595.577907085,2.936671262,-8.732779529,6.677893847,-0.006280996,0.001739647,0.999978761,76
089,1783000595.627823114,3.011524541,-7.985076190,7.162916593,-0.006280996,0.001739647,0.999978761,76
090,1783000595.677427053,4.386126822,-7.382536153,9.044803724,-0.016045892,0.007280791,0.999844748,78
091,1783000595.727797031,4.881438919,-6.959958184,9.425224343,-0.016045892,0.007280791,0.999844748,78
092,1783000595.777606964,4.803880893,-6.672005521,10.962971738,-0.024705909,0.003001429,0.999690257,88
093,1783000595.827588081,6.659645613,-6.758091093,12.339793985,-0.019121457,0.003012866,0.999812629,75
094,1783000595.877458096,7.696239916,-6.681664318,14.666566304,-0.010834752,0.000955923,0.999940845,83
095,1783000595.927619934,8.534343650,-6.977291155,15.490000962,-0.018878100,-0.010590948,0.999765697,80
096,1783000595.977241039,9.980265449,-7.576748327,17.349966402,-0.013410100,-0.016092447,0.999780577,76
097,1783000596.027482033,11.315030658,-8.116428585,17.790311520,-0.011341935,0.007611187,0.999906711,76
098,1783000596.077099085,11.655203492,-8.918895628,19.586232269,-0.018565757,-0.007933812,0.999796163,78
099,1783000596.127233028,12.064006424,-9.697225649,19.985565618,0.001594611,-0.015728431,0.999875029,71
100,1783000596.177294970,14.562807943,-10.019281008,20.834815264,0.011295344,-0.005073718,0.999923333,71
101,1783000596.227279902,14.467328189,-10.640484004,20.877246726,0.011295344,-0.005073718,0.999923333,71
102,1783000596.277307987,15.968157250,-11.087786280,21.183727794,0.013510630,-0.004227026,0.999899793,70
103,1783000596.327339888,15.729199912,-11.515518301,20.880382487,0.011295344,-0.005073718,0.999923333,71
104,1783000596.377674103,15.641577570,-12.220231814,20.665203721,0.013318871,0.000154034,0.999911288,71
105,1783000596.427897930,16.809636532,-12.797223788,19.807247173,0.013318871,0.000154034,0.999911288,71
106,1783000596.477721930,16.535301866,-13.465018507,19.975241142,0.013318871,0.000154034,0.999911288,71
107,1783000596.528724909,17.433848114,-13.867935579,19.811209629,0.007263318,-0.009356472,0.999929848,70
108,1783000596.578186035,16.432952203,-13.710040360,18.901150518,0.013318871,0.000154034,0.999911288,71
109,1783000596.628112078,16.984527309,-13.453400393,19.410632591,0.013318871,0.000154034,0.999911288,71
110,1783000596.677982092,16.722053108,-13.724905948,19.748212649,0.013318871,0.000154034,0.999911288,71
111,1783000596.727943897,15.892484643,-14.153862394,18.811856437,0.013318871,0.000154034,0.999911288,71
112,1783000596.777740002,16.848886602,-14.269773178,19.397622884,0.013318871,0.000154034,0.999911288,71
113,1783000596.827203035,16.467679073,-14.836152205,19.409525950,0.013318871,0.000154034,0.999911288,71
114,1783000596.877326012,16.139262027,-16.771159763,20.013780046,0.013318871,0.000154034,0.999911288,71
115,1783000596.927587032,17.067509145,-17.217039215,20.675888547,0.004323910,-0.006091721,0.999972097,66
116,1783000596.977031946,17.925711251,-18.256689443,21.134984079,0.004323910,-0.006091721,0.999972097,66
117,1783000597.026978016,17.492793124,-20.095874312,20.091783541,0.004323910,-0.006091721,0.999972097,66
118,1783000597.077002048,14.179490213,-20.033914775,20.458376112,-0.013775050,0.001993866,0.999903132,73
