timestamp,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback,fallback_unavailable
1762174438.685976,-0.0610218,0.146586,-0.987314,164.205,-55.8279,0.535141,0,0.321084,0.535141,0,0.321084,16,560,0.0285714,0,0
1762174438.735123,0.0993225,0.142552,-0.984791,173.551,-69.3565,0.982967,0.0914634,0.626366,0.208785,0.119048,0.17289,24,672,0.0357143,1,0
1762174438.784754,0.101541,0.0938792,-0.990392,-147.708,-76.6537,0.460358,0.144231,0.333907,0.460358,0.144231,0.333907,27,624,0.0432692,0,0
1762174438.834000,0.0993225,0.142552,-0.984791,-88.4747,-72.5641,0.982967,0.0914634,0.626366,0.0908924,0.173611,0.12398,45,864,0.0520833,1,0
1762174438.883577,0.249294,0.182198,-0.951134,-76.5809,-48.2314,0.50343,0.178571,0.373487,0.50343,0.178571,0.373487,60,1120,0.0535714,0,0
1762174438.933198,0.212231,0.17049,-0.962232,-83.1761,-36.9941,0.301451,0.177696,0.251949,0.301451,0.177696,0.251949,58,1088,0.0533088,0,0
1762174438.983191,0.0993225,0.142552,-0.984791,-89.2437,-29.4986,0.982967,0.0914634,0.626366,0.107845,0.175781,0.135019,54,1024,0.0527344,1,0
1762174439.032007,0.133994,0.173654,-0.975648,-105.106,-15.1434,0.306237,0.17088,0.252094,0.306237,0.17088,0.252094,73,1424,0.051264,0,0
1762174439.081985,0.122094,0.147282,-0.98153,-121.119,-9.6453,0.356159,0.201389,0.294251,0.356159,0.201389,0.294251,58,960,0.0604167,0,0
1762174439.131999,0.151072,0.151439,-0.976854,-140.813,-9.12994,0.374941,0.173611,0.294409,0.374941,0.173611,0.294409,55,1056,0.0520833,0,0
1762174439.181984,0.111689,0.129073,-0.985325,-159.343,-7.68695,0.235047,0.15752,0.204037,0.235047,0.15752,0.204037,62,1312,0.0472561,0,0
1762174439.231994,0.0993225,0.142552,-0.984791,178.776,-12.7458,0.982967,0.0914634,0.626366,0.067461,0.138889,0.0960322,58,1392,0.0416667,1,0
1762174439.282030,0.168188,0.115784,-0.978932,159.069,-20.7481,0.487848,0.139736,0.348603,0.487848,0.139736,0.348603,55,1312,0.0419207,0,0
1762174439.332413,0.208039,0.10586,-0.972375,137.68,-27.3133,0.830575,0.149212,0.55803,0.830575,0.149212,0.55803,53,1184,0.0447635,0,0
1762174439.382474,0.196334,0.0942072,-0.976001,117.649,-21.4145,0.59787,0.146104,0.417164,0.59787,0.146104,0.417164,54,1232,0.0438312,0,0
1762174439.432806,0.151026,0.0956954,-0.983887,98.6959,-21.7131,0.265202,0.131944,0.211899,0.265202,0.131944,0.211899,38,960,0.0395833,0,0
1762174439.483224,0.0993225,0.142552,-0.984791,81.7537,-18.1105,0.982967,0.0914634,0.626366,0.224611,0.125,0.184766,39,1040,0.0375,1,0
1762174439.533216,0.141478,0.10759,-0.984078,62.4386,-14.9401,0.45972,0.118534,0.323246,0.45972,0.118534,0.323246,33,928,0.0355603,0,0
1762174439.583258,0.0993225,0.142552,-0.984791,48.7531,-1.97573,0.982967,0.0914634,0.626366,0.160771,0,0.0964624,19,768,0.0247396,1,0
1762174439.633254,0.199758,0.0958743,-0.975144,38.3684,19.8191,0.657959,0.105721,0.437064,0.657959,0.105721,0.437064,34,1072,0.0317164,0,0
1762174439.682936,0.103098,0.0157574,-0.994546,29.6385,43.7553,0.87294,0.124158,0.573427,0.87294,0.124158,0.573427,59,1584,0.0372475,0,0
1762174439.732483,0.0993225,0.142552,-0.984791,6.32839,69.9812,0.982967,0.0914634,0.626366,0.201787,0.136364,0.175617,108,2640,0.0409091,1,0
1762174439.782498,0.0993225,0.142552,-0.984791,-99.3396,77.9611,0.982967,0.0914634,0.626366,0.181379,0.153579,0.170259,115,2496,0.0460737,1,0
1762174439.832108,0.115074,0.104001,-0.987898,-146.077,54.8473,0.884411,0.151316,0.591173,0.884411,0.151316,0.591173,138,3040,0.0453947,0,0
1762174439.882098,0.0993225,0.142552,-0.984791,-174.302,19.7451,0.982967,0.0914634,0.626366,0.186806,0.177951,0.183264,164,3072,0.0533854,1,0
1762174439.932744,0.0993225,0.142552,-0.984791,171.912,0.840322,0.982967,0.0914634,0.626366,0.0443301,0.164408,0.0923611,131,2656,0.0493223,1,0
1762174439.983318,0.149132,0.155278,-0.976549,160.182,-14.1543,0.355125,0.177778,0.284186,0.355125,0.177778,0.284186,128,2400,0.0533333,0,0
1762174440.033707,0.117838,0.123338,-0.985343,141.057,-33.8056,0.913478,0.18,0.620087,0.913478,0.18,0.620087,108,2000,0.054,0,0
1762174440.084520,0.149511,0.203027,-0.967691,106.058,-50.2001,0.569907,0.193142,0.419201,0.569907,0.193142,0.419201,89,1536,0.0579427,0,0
1762174440.134940,0.140473,0.181379,-0.973329,63.2755,-60.2875,0.720011,0.172414,0.500972,0.720011,0.172414,0.500972,48,928,0.0517241,0,0
1762174440.185320,0.145025,0.233405,-0.961504,8.94527,-55.8109,0.352638,0.127119,0.26243,0.352638,0.127119,0.26243,36,944,0.0381356,0,0
1762174440.235731,0.144912,0.187815,-0.971455,-24.2788,-43.7477,0.773992,0.191948,0.541175,0.773992,0.191948,0.541175,82,1424,0.0575843,0,0
1762174440.285740,0.189615,0.191729,-0.962957,-49.2981,-27.0423,0.820516,0.176411,0.562874,0.820516,0.176411,0.562874,105,1984,0.0529234,0,0
1762174440.335797,0.117838,0.123338,-0.985343,-78.491,-6.07802,0.913478,0.18,0.620087,0.130838,0.131173,0.130972,85,2160,0.0393519,1,0
1762174440.385375,0.117838,0.123338,-0.985343,-99.9032,5.56446,0.913478,0.18,0.620087,0.110844,0.151367,0.127053,93,2048,0.0454102,1,0
1762174440.434598,0.109017,0.180614,-0.977494,-117.908,10.6099,0.35955,0.133013,0.268935,0.35955,0.133013,0.268935,83,2080,0.0399038,0,0
1762174440.484570,0.148069,0.185235,-0.971475,-146.818,11.6787,0.422331,0.147059,0.312222,0.422331,0.147059,0.312222,132,2992,0.0441176,0,0
1762174440.534220,0.117838,0.123338,-0.985343,-162.059,7.0618,0.913478,0.18,0.620087,0.200563,0.16933,0.18807,178,3504,0.0507991,1,0
1762174440.584441,0.117838,0.123338,-0.985343,-179.479,-5.28686,0.913478,0.18,0.620087,0.0308532,0.17562,0.0887599,204,3872,0.052686,1,0
1762174440.634598,0.143767,0.121661,-0.982105,168.343,-16.2101,0.265746,0.17146,0.228032,0.265746,0.17146,0.228032,186,3616,0.0514381,0,0
1762174440.684569,0.124705,0.0883085,-0.988256,154.63,-31.5304,0.71903,0.173312,0.500743,0.71903,0.173312,0.500743,193,3712,0.0519935,0,0
1762174440.734589,0.266259,0.168715,-0.949021,125.83,-65.5964,0.741716,0.144022,0.502638,0.741716,0.144022,0.502638,159,3680,0.0432065,0,0
1762174440.785022,0.174778,0.103568,-0.979146,101.247,-74.7572,0.247304,0.148515,0.207789,0.247304,0.148515,0.207789,144,3232,0.0445545,0,0
1762174440.838541,0.144819,0.135313,-0.980162,20.7026,-77.6804,0.330388,0.168403,0.265594,0.330388,0.168403,0.265594,194,3840,0.0505208,0,0
1762174440.885035,0.126678,0.11626,-0.985107,-14.3202,-66.0221,0.408293,0.170534,0.31319,0.408293,0.170534,0.31319,194,3792,0.0511603,0,0
1762174440.935028,0.0996668,0.0865057,-0.991254,-33.8561,-51.8144,0.909125,0.184685,0.619349,0.909125,0.184685,0.619349,164,2960,0.0554054,0,0
1762174440.985028,0.143008,0.0800081,-0.986483,-44.8859,-30.9603,0.89406,0.13984,0.592372,0.89406,0.13984,0.592372,98,2336,0.0419521,0,0
1762174441.035032,0.106502,0.0604077,-0.992476,-55.886,-13.1036,0.465519,0.0942144,0.316997,0.465519,0.0942144,0.316997,71,2512,0.0282643,0,0
1762174441.085422,0.117838,0.123338,-0.985343,-66.7684,4.36127,0.913478,0.18,0.620087,0.177941,0.106456,0.149347,93,2912,0.0319368,1,0
1762174441.135832,0.117838,0.123338,-0.985343,-89.6953,22.2294,0.913478,0.18,0.620087,0.0800262,0.108776,0.091526,118,3616,0.0326327,1,0
1762174441.186277,0.175354,0.146219,-0.973587,-134.252,30.4398,0.885967,0.133869,0.585128,0.885967,0.133869,0.585128,160,3984,0.0401606,0,0
1762174441.236673,0.196801,0.196367,-0.960578,-163.685,18.8365,0.380463,0.143592,0.285715,0.380463,0.143592,0.285715,173,4016,0.0430777,0,0
1762174441.289528,0.117838,0.123338,-0.985343,-170.254,14.4522,0.913478,0.18,0.620087,0.21417,0.152144,0.189359,176,3856,0.0456432,1,0
1762174441.336660,0.117838,0.123338,-0.985343,172.912,-1.55961,0.913478,0.18,0.620087,0.0477318,0.169857,0.096582,181,3552,0.0509572,1,0
1762174441.386675,0.0544623,0.084894,-0.994901,158.551,-22.3016,0.521626,0.175562,0.3832,0.521626,0.175562,0.3832,150,2848,0.0526685,0,0
1762174441.436299,0.105244,0.117325,-0.987501,141.747,-48.5551,0.968406,0.192577,0.658074,0.968406,0.192577,0.658074,110,1904,0.0577731,0,0
1762174441.485897,0.112742,0.120205,-0.986327,118.852,-68.3225,0.617917,0.153883,0.432303,0.617917,0.153883,0.432303,65,1408,0.0461648,0,0
1762174441.535898,0.157143,0.124715,-0.97967,12.3081,-75.7825,0.250997,0.15,0.210598,0.250997,0.15,0.210598,36,800,0.045,0,0
1762174441.585527,0.211237,0.212586,-0.954037,-48.2806,-42.7424,0.991328,0.186012,0.669202,0.991328,0.186012,0.669202,50,896,0.0558036,0,0
1762174441.635158,0.2333,0.228871,-0.945087,-69.0846,-20.4939,0.483381,0.126984,0.340822,0.483381,0.126984,0.340822,64,1680,0.0380952,0,0
1762174441.685476,0.170408,0.158601,-0.972526,-75.7177,-14.7926,0.288685,0.12,0.221211,0.288685,0.12,0.221211,72,2000,0.036,0,0
1762174441.734437,0.211237,0.212586,-0.954037,-93.0943,-1.70175,0.991328,0.186012,0.669202,0.0302292,0.134033,0.0717506,92,2288,0.0402098,1,0
1762174441.784328,0.211237,0.212586,-0.954037,-112.329,6.25394,0.991328,0.186012,0.669202,0.216052,0.155075,0.191661,99,2128,0.0465226,1,0
1762174441.833953,0.114964,0.127021,-0.985215,-136.034,8.88439,0.374439,0.144817,0.28259,0.374439,0.144817,0.28259,114,2624,0.0434451,0,0
1762174441.883950,0.211237,0.212586,-0.954037,-157.715,5.27933,0.991328,0.186012,0.669202,0.193815,0.153085,0.177523,133,2896,0.0459254,1,0
1762174441.933965,0.211237,0.212586,-0.954037,179.498,-4.93788,0.991328,0.186012,0.669202,0.0294501,0.138889,0.0732256,116,2784,0.0416667,1,0
1762174441.983960,0.0858048,0.0991288,-0.991368,161.265,-13.8122,0.334961,0.125241,0.251073,0.334961,0.125241,0.251073,104,2768,0.0375723,0,0
1762174442.034015,0.115766,0.142657,-0.982979,135.097,-25.9709,0.808642,0.115476,0.531376,0.808642,0.115476,0.531376,97,2800,0.0346429,0,0
1762174442.083583,0.0596556,0.0833502,-0.994733,112.8,-29.4171,0.646513,0.0942144,0.425594,0.646513,0.0942144,0.425594,71,2512,0.0282643,0,0
1762174442.133627,0.0899251,0.116186,-0.989148,80.3159,-30.7948,0.355281,0.0706522,0.24143,0.355281,0.0706522,0.24143,39,1840,0.0211957,0,0
1762174442.183572,0.0591451,0.0736766,-0.995527,56.7257,-23.4216,0.700294,0.0588768,0.443727,0.700294,0.0588768,0.443727,26,1472,0.017663,0,0
1762174442.233669,0.107402,0.114469,-0.987604,35.2784,-10.5949,0.403484,0.107201,0.284971,0.403484,0.107201,0.284971,53,1648,0.0321602,0,0
1762174442.283619,0.211237,0.212586,-0.954037,21.582,-0.0109519,0.991328,0.186012,0.669202,0.0718142,0.155423,0.105258,141,3024,0.046627,1,0
1762174442.334020,0.211237,0.212586,-0.954037,3.20907,17.4449,0.991328,0.186012,0.669202,0.123332,0.177696,0.145078,232,4352,0.0533088,1,0
1762174442.384044,0.0589632,0.0308347,-0.997784,-13.0464,30.2948,0.438333,0.175641,0.333256,0.438333,0.175641,0.333256,274,5200,0.0526923,0,0
1762174442.433587,0.0893927,0.0483528,-0.994822,-38.258,45.3913,0.975109,0.162329,0.649997,0.975109,0.162329,0.649997,247,5072,0.0486987,0,0
1762174442.484084,0.0661261,0.0101945,-0.997759,-70.0503,52.9638,0.653896,0.156863,0.455083,0.653896,0.156863,0.455083,192,4080,0.0470588,0,0
1762174442.534019,0.0947829,0.062162,-0.993555,-109.77,50.0679,0.663499,0.16172,0.462787,0.663499,0.16172,0.462787,170,3504,0.048516,0,0
1762174442.584060,0.07396,0.032556,-0.99673,-137.525,39.1281,0.977732,0.16523,0.652731,0.977732,0.16523,0.652731,161,3248,0.049569,0,0
1762174442.634444,0.107156,0.0865667,-0.990467,-164.196,20.1377,0.389789,0.156551,0.296494,0.389789,0.156551,0.296494,130,2768,0.0469653,0,0
1762174442.684447,0.211237,0.212586,-0.954037,177.347,4.20206,0.991328,0.186012,0.669202,0.0424218,0.152505,0.0864553,112,2448,0.0457516,1,0
1762174442.734905,0.0994278,0.15401,-0.983054,150.256,-13.0073,0.433078,0.145384,0.318,0.433078,0.145384,0.318,97,2224,0.0436151,0,0
1762174442.784855,0.0703422,0.110701,-0.991361,127.564,-26.1798,0.788175,0.16572,0.539193,0.788175,0.16572,0.539193,105,2112,0.0497159,0,0
1762174442.834920,0.211237,0.212586,-0.954037,92.0636,-38.9802,0.991328,0.186012,0.669202,0.161513,0.139803,0.152829,102,2432,0.0419408,1,0
1762174442.884910,0.077778,0.150427,-0.985557,51.0611,-42.7023,0.977097,0.139692,0.642135,0.977097,0.139692,0.642135,116,2768,0.0419075,0,0
1762174442.934864,0.097719,0.203137,-0.974262,16.6693,-38.433,0.580629,0.144737,0.406272,0.580629,0.144737,0.406272,132,3040,0.0434211,0,0
1762174442.984860,0.154707,0.217001,-0.963834,-14.3339,-24.819,0.417841,0.153589,0.31214,0.417841,0.153589,0.31214,101,2192,0.0460766,0,0
1762174443.034922,0.131831,0.161997,-0.977945,-37.9178,-13.051,0.482402,0.186887,0.364196,0.482402,0.186887,0.364196,61,1088,0.0560662,0,0
1762174443.084489,0.211237,0.212586,-0.954037,-71.2473,6.88774,0.991328,0.186012,0.669202,0.203656,0.103412,0.163558,137,4416,0.0310236,1,0
1762174443.134535,0.211237,0.212586,-0.954037,-94.0013,12.9208,0.991328,0.186012,0.669202,0.110912,0.174632,0.1364,114,2176,0.0523897,1,0
1762174443.184221,0.10595,0.102149,-0.989111,-107.003,14.5801,0.324924,0.182292,0.267871,0.324924,0.182292,0.267871,147,2688,0.0546875,0,0
1762174443.234116,0.130765,0.136172,-0.982017,-134.612,14.394,0.53337,0.173429,0.389394,0.53337,0.173429,0.389394,159,3056,0.0520288,0,0
1762174443.284129,0.135214,0.100899,-0.985665,-155.99,7.70772,0.260886,0.159722,0.22042,0.260886,0.159722,0.22042,161,3360,0.0479167,0,0
1762174443.334123,0.211237,0.212586,-0.954037,161.436,-3.09312,0.991328,0.186012,0.669202,0.126707,0.163164,0.14129,177,3616,0.0489491,1,0
1762174443.384154,0.134689,0.199642,-0.970568,145.745,-7.90375,0.323572,0.153417,0.25551,0.323572,0.153417,0.25551,176,3824,0.0460251,0,0
1762174443.434162,0.106097,0.172954,-0.979199,128.432,-12.4243,0.466939,0.153333,0.341497,0.466939,0.153333,0.341497,184,4000,0.046,0,0
1762174443.484154,0.1027,0.140597,-0.984726,106.692,-19.2089,0.392396,0.169753,0.303339,0.392396,0.169753,0.303339,176,3456,0.0509259,0,0
1762174443.534201,0.211237,0.212586,-0.954037,85.4393,-25.1531,0.991328,0.186012,0.669202,0.192326,0.169857,0.183338,181,3552,0.0509572,1,0
1762174443.584141,-0.0372881,0.0824213,-0.9959,67.9388,-31.4429,0.654709,0.186012,0.46723,0.654709,0.186012,0.46723,200,3584,0.0558036,0,0
1762174443.634179,0.0210147,0.141434,-0.989725,43.6656,-34.189,0.935758,0.167892,0.628611,0.935758,0.167892,0.628611,137,2720,0.0503676,0,0
1762174443.684184,-0.0143408,0.0860125,-0.996191,27.4126,-38.8632,0.818468,0.147699,0.55016,0.818468,0.147699,0.55016,95,2144,0.0443097,0,0
1762174443.734184,0.07396,0.032556,-0.99673,0.764201,-34.4833,0.977732,0.16523,0.652731,0.116569,0.118436,0.117316,83,2336,0.0355308,1,0
1762174443.784168,-0.0212121,0.0743647,-0.997005,-15.6611,-35.6152,0.540685,0.136535,0.379025,0.540685,0.136535,0.379025,116,2832,0.0409605,0,0
1762174443.834245,0.0280812,0.14092,-0.989623,-39.2038,-30.3367,0.868418,0.145399,0.57921,0.868418,0.145399,0.57921,134,3072,0.0436198,0,0
1762174443.884585,0.0237046,0.134633,-0.990612,-56.1982,-30.2991,0.824062,0.165858,0.56078,0.824062,0.165858,0.56078,164,3296,0.0497573,0,0
1762174443.934603,-0.00668301,0.0607898,-0.998128,-74.5909,-24.6686,0.439163,0.155678,0.325769,0.439163,0.155678,0.325769,136,2912,0.0467033,0,0
1762174443.985419,0.07396,0.032556,-0.99673,-93.5237,-18.8337,0.977732,0.16523,0.652731,0.136767,0.158382,0.145413,130,2736,0.0475146,1,0
1762174444.035835,0.0458273,0.115101,-0.992296,-108.823,-14.844,0.354578,0.161223,0.277236,0.354578,0.161223,0.277236,154,3184,0.0483668,0,0
1762174444.086620,0.0839288,0.170886,-0.98171,-130.662,-7.71195,0.335867,0.157387,0.264475,0.335867,0.157387,0.264475,173,3664,0.0472162,0,0
1762174444.137479,0.07396,0.032556,-0.99673,-145.836,2.78538,0.977732,0.16523,0.652731,0.175447,0.173488,0.174663,234,4496,0.0520463,1,0
1762174444.187830,0.07396,0.032556,-0.99673,-166.679,5.79186,0.977732,0.16523,0.652731,0.141365,0.167511,0.151823,238,4736,0.0502534,1,0
1762174444.238249,0.07396,0.032556,-0.99673,-171.826,-0.750637,0.977732,0.16523,0.652731,0.0436618,0.168998,0.0937962,232,4576,0.0506993,1,0
1762174444.288221,0.07396,0.032556,-0.99673,178.468,-2.0894,0.977732,0.16523,0.652731,0.0245262,0.165505,0.0809178,228,4592,0.0496516,1,0
1762174444.337850,0.07396,0.032556,-0.99673,170.523,-3.43167,0.977732,0.16523,0.652731,0.0814284,0.164711,0.114742,219,4432,0.0494134,1,0
1762174444.387448,0.07396,0.032556,-0.99673,165.52,-5.76973,0.977732,0.16523,0.652731,0.150035,0.147358,0.148964,145,3280,0.0442073,1,0
1762174444.437052,0.07396,0.032556,-0.99673,158.917,-6.15338,0.977732,0.16523,0.652731,0.205492,0.12605,0.173715,72,1904,0.0378151,1,0
1762174444.486686,0.07396,0.032556,-0.99673,139.598,-3.49174,0.977732,0.16523,0.652731,0.207003,0.102969,0.165389,43,1392,0.0308908,1,0
1762174444.536296,0.0445504,0.115579,-0.992299,138.087,-11.0055,0.435023,0.102778,0.302125,0.435023,0.102778,0.302125,37,1200,0.0308333,0,0
1762174444.585488,0.0425136,0.0443724,-0.99811,144.577,-31.5744,0.857971,0.112994,0.559981,0.857971,0.112994,0.559981,32,944,0.0338983,0,0
1762174444.634300,0.0227,0.165975,-0.985869,135.344,-34.1326,0.935956,0.114796,0.607492,0.935956,0.114796,0.607492,54,1568,0.0344388,0,0
1762174444.683499,0.00479669,0.178949,-0.983847,140.56,-42.2513,0.979032,0.128205,0.638701,0.979032,0.128205,0.638701,32,832,0.0384615,0,0
1762174444.732300,-0.00420394,0.186997,-0.982352,150.003,-46.0748,0.878826,0.160985,0.591689,0.878826,0.160985,0.591689,51,1056,0.0482955,0,0
1762174444.781104,0.00423988,0.0405668,-0.999168,173.407,-46.5534,0.304906,0.16276,0.248048,0.304906,0.16276,0.248048,75,1536,0.0488281,0,0
1762174444.830319,-0.00234234,0.107612,-0.99419,170.738,-43.3641,0.385372,0.168776,0.298734,0.385372,0.168776,0.298734,64,1264,0.0506329,0,0
1762174444.879683,-0.00211795,0.0818552,-0.996642,162.688,-42.241,0.608832,0.171131,0.433751,0.608832,0.171131,0.433751,69,1344,0.0513393,0,0
1762174444.929147,-0.00912837,0.103419,-0.994596,155.826,-42.4528,0.769733,0.172325,0.53077,0.769733,0.172325,0.53077,67,1296,0.0516975,0,0
1762174444.979177,-0.0216597,0.114629,-0.993172,152.894,-44.1063,0.829709,0.165598,0.564065,0.829709,0.165598,0.564065,62,1248,0.0496795,0,0
1762174445.029120,-0.046132,0.11836,-0.991899,155.545,-48.4761,0.773152,0.15905,0.527511,0.773152,0.15905,0.527511,71,1488,0.0477151,0,0
1762174445.078743,-0.00946773,0.174157,-0.984672,153.18,-58.0463,0.749133,0.166667,0.516146,0.749133,0.166667,0.516146,92,1840,0.05,0,0
1762174445.128749,0.156226,0.180086,-0.971166,-147.118,-80.0989,0.372779,0.159672,0.287536,0.372779,0.159672,0.287536,105,2192,0.0479015,0,0
1762174445.178424,0.259196,0.160008,-0.952478,-63.3571,-71.3781,0.529587,0.15625,0.380252,0.529587,0.15625,0.380252,108,2304,0.046875,0,0
1762174445.227995,0.15022,0.0896852,-0.984576,-55.1156,-62.7122,0.787119,0.157358,0.535214,0.787119,0.157358,0.535214,71,1504,0.0472074,0,0
1762174445.277589,0.144999,0.0602204,-0.987598,-49.3141,-44.8128,0.989795,0.16323,0.659169,0.989795,0.16323,0.659169,76,1552,0.0489691,0,0
1762174445.327590,0.113492,0.0415107,-0.992671,-53.2629,-23.7605,0.735377,0.177696,0.512304,0.735377,0.177696,0.512304,87,1632,0.0533088,0,0
1762174445.377582,0.144999,0.0602204,-0.987598,-63.2408,-1.97212,0.989795,0.16323,0.659169,0.133354,0.191103,0.156453,122,2128,0.0573308,1,0
1762174445.427608,0.199547,0.0867391,-0.976042,-81.4374,18.715,0.236169,0.194341,0.219438,0.236169,0.194341,0.219438,125,2144,0.0583022,0,0
1762174445.478063,0.133278,0.0904075,-0.986947,-105.907,28.5158,0.491184,0.195312,0.372835,0.491184,0.195312,0.372835,120,2048,0.0585938,0,0
1762174445.528862,0.174797,0.116625,-0.977673,-132.327,25.8673,0.803478,0.159918,0.546054,0.803478,0.159918,0.546054,109,2272,0.0479754,0,0
1762174445.579228,0.140362,0.111007,-0.983858,-151.075,16.3594,0.505524,0.135559,0.357538,0.505524,0.135559,0.357538,95,2336,0.0406678,0,0
1762174445.630455,0.144999,0.0602204,-0.987598,-172.15,-2.94164,0.989795,0.16323,0.659169,0.0660487,0.138458,0.0950123,107,2576,0.0415373,1,0
1762174445.681223,0.144999,0.0602204,-0.987598,174.761,-18.1071,0.989795,0.16323,0.659169,0.166574,0.143398,0.157304,106,2464,0.0430195,1,0
1762174445.732118,0.178858,0.102312,-0.978541,151.178,-35.7277,0.820063,0.135417,0.546205,0.820063,0.135417,0.546205,104,2560,0.040625,0,0
1762174445.782525,0.218297,0.0974039,-0.971009,120.088,-43.4604,0.879653,0.151042,0.588208,0.879653,0.151042,0.588208,116,2560,0.0453125,0,0
1762174445.833261,0.144999,0.0602204,-0.987598,93.2433,-38.5126,0.989795,0.16323,0.659169,0.197039,0.15842,0.181592,146,3072,0.047526,1,0
1762174445.883663,0.249928,0.17062,-0.953113,61.6424,-14.2302,0.450808,0.15271,0.331569,0.450808,0.15271,0.331569,151,3296,0.0458131,0,0
1762174445.934059,0.144999,0.0602204,-0.987598,53.8779,-2.3573,0.989795,0.16323,0.659169,0.166515,0.18319,0.173185,153,2784,0.0549569,1,0
1762174445.984876,0.107764,0.0681987,-0.991835,49.8498,8.29903,0.352496,0.146975,0.270288,0.352496,0.146975,0.270288,103,2336,0.0440925,0,0
1762174446.034871,0.164558,0.0718051,-0.98375,45.5736,29.2902,0.867879,0.176006,0.59113,0.867879,0.176006,0.59113,147,2784,0.0528017,0,0
1762174446.085281,0.292139,0.139379,-0.946165,70.1971,63.2199,0.555194,0.158133,0.396369,0.555194,0.158133,0.396369,126,2656,0.0474398,0,0
1762174446.135753,0.183953,0.105424,-0.977265,79.6166,65.9358,0.322789,0.159161,0.257338,0.322789,0.159161,0.257338,123,2576,0.0477484,0,0
1762174446.186105,0.150673,0.102322,-0.983274,113.58,66.7514,0.572075,0.148381,0.402597,0.572075,0.148381,0.402597,99,2224,0.0445144,0,0
1762174446.236397,0.10804,0.113559,-0.987639,139.233,58.8435,0.888152,0.147679,0.591963,0.888152,0.147679,0.591963,112,2528,0.0443038,0,0
1762174446.286092,0.155664,0.175272,-0.972136,151.518,42.6075,0.851807,0.152778,0.572196,0.851807,0.152778,0.572196,110,2400,0.0458333,0,0
1762174446.336119,0.180219,0.185025,-0.966068,164.357,19.4484,0.377384,0.150194,0.286508,0.377384,0.150194,0.286508,124,2752,0.0450581,0,0
1762174446.385724,0.144999,0.0602204,-0.987598,171.962,5.51518,0.989795,0.16323,0.659169,0.0950567,0.158617,0.120481,134,2816,0.0475852,1,0
1762174446.435325,0.144999,0.0602204,-0.987598,176.515,-7.40982,0.989795,0.16323,0.659169,0.0690865,0.178407,0.112815,155,2896,0.0535221,1,0
1762174446.484517,0.144999,0.0602204,-0.987598,-176.727,-22.1185,0.989795,0.16323,0.659169,0.147459,0.174808,0.158399,146,2784,0.0524425,1,0
1762174446.534125,0.165898,0.0540375,-0.984661,-169.27,-42.1435,0.427361,0.182439,0.329392,0.427361,0.182439,0.329392,155,2832,0.0547316,0,0
1762174446.583763,0.209281,0.0467636,-0.976737,-148.812,-60.2635,0.785464,0.190972,0.547667,0.785464,0.190972,0.547667,165,2880,0.0572917,0,0
1762174446.633368,0.179189,0.0404246,-0.982984,-120.427,-66.398,0.673744,0.198365,0.483592,0.673744,0.198365,0.483592,199,3344,0.0595096,0,0
1762174446.683389,0.133168,0.0126904,-0.991012,-82.3705,-63.2343,0.277496,0.199653,0.246359,0.277496,0.199653,0.246359,253,4224,0.0598958,0,0
1762174446.733344,0.168747,-0.0239317,-0.985369,-49.606,-49.0191,0.979653,0.207674,0.670861,0.979653,0.207674,0.670861,315,5056,0.0623022,0,0
1762174446.783414,0.131224,-0.0211239,-0.991128,-38.2341,-35.5054,0.927262,0.202001,0.637158,0.927262,0.202001,0.637158,319,5264,0.0606003,0,0
1762174446.833355,0.162802,-0.0183209,-0.986489,-28.6141,-13.9773,0.447132,0.190583,0.344513,0.447132,0.190583,0.344513,204,3568,0.0571749,0,0
1762174446.883447,0.168747,-0.0239317,-0.985369,-25.9851,2.33189,0.979653,0.207674,0.670861,0.140087,0.183256,0.157355,95,1728,0.0549769,1,0
1762174446.933369,0.159636,-0.0475666,-0.986029,-23.2826,23.8198,0.576481,0.172348,0.414828,0.576481,0.172348,0.414828,91,1760,0.0517045,0,0
1762174446.983415,0.115732,-0.0363983,-0.992613,-26.8114,41.9577,0.820436,0.194597,0.5701,0.820436,0.194597,0.5701,85,1456,0.0583791,0,0
1762174447.033410,0.116078,-0.0237086,-0.992957,-32.6005,60.8958,0.793186,0.199074,0.555541,0.793186,0.199074,0.555541,43,720,0.0597222,0,0
1762174447.083817,0.236234,-0.0483988,-0.97049,-58.9867,77.2376,0.436517,0.143849,0.31945,0.436517,0.143849,0.31945,29,672,0.0431548,0,0
1762174447.133819,0.126561,-0.0502065,-0.990687,-150.021,72.5767,0.539977,0.136612,0.378631,0.539977,0.136612,0.378631,40,976,0.0409836,0,0
1762174447.184246,0.102618,-0.0782454,-0.991639,-165.828,55.1616,0.497754,0.150966,0.359039,0.497754,0.150966,0.359039,100,2208,0.0452899,0,0
1762174447.234246,0.182833,-0.0669742,-0.98086,-172.69,31.5114,0.29514,0.137671,0.232152,0.29514,0.137671,0.232152,113,2736,0.0413012,0,0
1762174447.284243,0.168747,-0.0239317,-0.985369,178.559,11.6849,0.979653,0.207674,0.670861,0.0663764,0.146605,0.0984678,133,3024,0.0439815,1,0
